type;account.name;listing.usableAreas;listing.totalAreas;listing.title;listing.description;listing.createdAt;listing.updatedAt;listing.floors;listing.parkingSpaces;listing.address.zipCode;listing.address.street;listing.address.neighborhood;listing.address.streetNumber;listing.suites;listing.bathrooms;listing.bedrooms;listing.pricingInfo.yearlyIptu;listing.pricingInfo.monthlyCondoFee;listing.publicationType;listing.unitTypes;listing.unitSubTypes;listing.usageTypes;listing.amenities;listing.address.point.lat;listing.pricingInfo.businessType;listing.address.zone;listing.acceptExchange;listing.subtitle;account.licenseNumber;listing.pricingInfo.price;listing.unitFloor;listing.address.point.lon;listing.preview;listing.listingType;listing.address.point.source;listing.propertyType;listing.unitsOnTheFloor;listing.isInactive;listing.externalId;listing.pricingInfo.isRent;listing.address.state;listing.address.precision;listing.pricingInfo.isSale;listing.legacyId;listing.pricingInfo.businessLabel;listing.address.country;listing.address.level;listing.advertiserId;listing.link;listing.portal;listing.id;listing.businessTypeContext;listing.displayAddressType;listing.address.city;listing.address.confidence;listing.pricingInfo.period;listing.pricingInfo.rentalTotalPrice;listing.pricingInfo.rentalPrice;imvl_type;listing.pool;listing.sauna;listing.backyard;listing.garden;listing.barbgrill;listing.partyhall;listing.tenniscourt;listing.sportcourt;listing.bathtub;listing.soundproofing;listing.fireplace;listing.gym;listing.hottub;listing.furnished;listing.guestpark;listing.playground;listing.mountainview;listing.pricingInfo.salePrice
;MAP Imóveis;35;35;Conjugado de 2º Piso;Conjugado de 2º Piso Conjugado de 2º piso, com entrada independente, composto de varandão frontal, 01 quarto amplo, cozinha americana, banheiro social e área de serviço, imóvel em rua asfaltada, com farto comércio local, excelente acesso a estação do BRT Magarça, com farta condução local para Campo Grande, Recreio, Barra da Tijuca e muito mais...<br><br>PENSOU EM COMPRAR OU ALUGAR? MAP IMÓVEIS É O LUGAR! <br><br>Fazemos avaliação do seu imóvel inteiramente grátis! <br><br>Ligue e agende sua avaliação. Trabalhamos com compra, venda, locação, administração e legalização de imóveis. Imobiliária com atuação há mais de 15 anos no mercado trabalhando com honestidade, competência e transparência. <br><br>Conheça mais do nosso trabalho visite nosso site e nossas redes sociais e conheça todos nossos imóveis disponíveis para locação e venda. MAIORES INFORMAÇÕES: / Informações via Whatsapp: (Bruno Marques MAP Imóveis) Endereço de nossa imobiliária: Rua Viúva Dantas, nº 214, sala 316, 3º andar, Ed. Olímpica, Campo Grande-RJ. Ponto de referência: Edifício Olímpica fica localizado ao lado do Passeio shopping. <br><br>Proponente a locação deverá comprovar renda de no mínimo 03 (três) vezes o valor da locação, não ter restrição financeira, ter uma garantia locatícia. Garantias locatícias que trabalhamos neste imóvel são: fiador ou seguro fiança ou 03 (três) meses de depósito. Mediante análise da ficha cadastral podemos estuda a possibilidade de 02 meses de depósito. <br><br>VALOR DE ALUGUEL 600,00 + encargos *Consulte com nossos corretores os encargos referentes ao imóvel. <br><br>Endereço do Imóvel: Rua Caminho Do França, Nº 03, Guaratiba-RJ. CEP: 23028-810<br>Link do imóvel no site da imobiliária: http://www.mapimoveisrj.com.br/imovel/1436332-conjugado+de+2º+piso?origem=I;2023-04-15T01:19:13.255Z;2023-05-17T11:28:16.248Z;;;23028810;; Pedra de Guaratiba;;;1;1;;;STANDARD;HOME;;RESIDENTIAL;KITCHEN;;RENTAL;Zona Oeste;False;Casa para alugar em;;600;0;;False;USED;;UNIT;0;False;035;True;Rio de Janeiro;GEOMETRIC_CENTER;False;;Alugar;BR;STREET;fed7b824-eb89-c404-36bb-c896597445fb;/imovel/aluguel-casa-1-quarto-com-cozinha-pedra-de-guaratiba-zona-oeste-rio-de-janeiro-rj-35m2-id-2626230569/;GRUPOZAP;2626230569;RENTAL;NEIGHBORHOOD;Rio de Janeiro;VALID_STREET;mês;;600;casas;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;
;QuintoAndar Aluguel;60;60;Casa para Aluguel - Cordovil, 1 Quarto, 60 m2;Casa para Aluguel - Cordovil, 1 Quarto, 60 m2. Sobre o imóvel: Casa de 1 quarto, sala, banheiro, cozinha e varanda com área de serviço. Em quintal compartilhado. Rua tranquila. Próximo da estação de Trem.<br><br>Valores:<br>- Aluguel: 610<br>- Condomínio: 150<br>- IPTU: 0<br><br>Que tal agendar uma visita?<br>Entre em contato pelo formulário. Você receberá uma mensagem por e-mail e WhatsApp com os próximos passos.<br><br>Seu imóvel sem burocracia<br>O QuintoAndar revolucionou o jeito de alugar e comprar imóveis: rápido, fácil, online, sem fiador e o melhor, sem burocracia. Conheça esse e outros imóveis no site do QuintoAndar. CRECI-RJ J7575;2023-05-12T05:36:44.328Z;2023-05-23T01:29:05.958Z;;0;21250270;Rua Anhambai;Cordovil;;0;1;1;;150;STANDARD;HOME;;RESIDENTIAL;GOURMET_BALCONY;;RENTAL;Zona Norte;False;Casa para alugar em;24344-J-SP;610;0;;False;USED;;UNIT;0;False;893445231;True;Rio de Janeiro;ROOFTOP;False;;Alugar;BR;STREET;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;/imovel/aluguel-casa-1-quarto-com-varanda-gourmet-cordovil-zona-norte-rio-de-janeiro-rj-60m2-id-2631838664/;GRUPOZAP;2631838664;RENTAL;STREET;Rio de Janeiro;VALID_STREET;mês;760;610;casas;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;
;ARBO IMÓVEIS;50;50;EXCELENTE CASA EM COSTA BARROS;Casa para Aluguel, 50m² por 500/Mês. Barros Filho - Rio de Janeiro/RJ <br><br>Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a Ts Administradora! <br><br>Basta preencher o formulário com nome, telefone e e-mail e enviar. Pronto! Agora o corretor da Ts Administradora entrará em contato para confirmar interesse e agendar uma visita. <br><br>Se quiser reforçar o interesse, é só mandar mensagem para o número anunciado ao lado para ser encaminhado à imobiliária. Lembre-se que o imóvel está sujeito à confirmação de disponibilidade e valores. <br><br>Confira mais sobre o imóvel da Ts Administradora: <br><br>CASA EM BARROS FILHO, COMPOSTA DE 1 QUARTO , SALA, COZINHA E BANHEIRO. BEM PRÓXIMO DA AV. BRASIL, FARTO COMÉRCIO , RUA ASFALTADA E FÁCIL ACESSO PARA VARIOS BAIRROS COMO MADUREIRA, PAVUNA, CENTRO E ZONA OESTE.<br>NÃO PAGA AGUA, IPTU E TAXA DE INCÊNDIO.<br>MARQUE SUA VISITA;2023-04-13T14:55:53.631Z;2023-05-22T12:35:28.357Z;;0;21515080;Rua Joana D'Arc;Barros Filho;16;0;1;1;;;STANDARD;HOME;;RESIDENTIAL;HEATING|KITCHEN;-22.835968;RENTAL;Zona Norte;False;Casa para alugar em;;500;0;-43.364477;False;USED;GOOGLE;UNIT;0;False;CA0010_TSADM;True;Rio de Janeiro;ROOFTOP;False;;Alugar;BR;STREET;ac9f84ae-1363-d2aa-1a6d-4adf1631539f;/imovel/aluguel-casa-1-quarto-barros-filho-zona-norte-rio-de-janeiro-rj-50m2-id-2625968429/;GRUPOZAP;2625968429;RENTAL;ALL;Rio de Janeiro;VALID_STREET;mês;;500;casas;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;
;Luciana Fonseca;55;;Casa para aluguel tem 55 metros quadrados com 1 quarto;A casa está localizado no bairro Coronel Veiga possui 55 metros quadrados com 1 quarto e 1 banheiro;2023-05-09T14:01:46.662Z;2023-05-09T14:01:51.616Z;;0;25655200;Rua Alcebíades Lópes;Coronel Veiga;;0;1;1;;;STANDARD;HOME;;RESIDENTIAL;;;RENTAL;Bairros;False;Casa para alugar em;32288-F-RJ;800;1;;False;USED;;UNIT;0;False;68EDD3;True;Rio de Janeiro;ROOFTOP;False;;Alugar;BR;STREET;f0886cee-1d02-b7a5-6146-47e20e216e74;/imovel/aluguel-casa-1-quarto-coronel-veiga-petropolis-rj-55m2-id-2631158673/;GRUPOZAP;2631158673;RENTAL;STREET;Petrópolis;VALID_STREET;mês;;800;casas;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;
premium;Accioly Group Imóveis;55;55;Casa com 1 dormitório para alugar, 55 m² por 4.610,00/mês - Baldeador - Niterói/RJ;Imperdível!<br>Casa em condomínio fechado, totalmente mobiliada.<br>Composta de sala de estar com contendo confortável sofá retrátil, rack e televisor. Sala de jantar com mesa de 4 cadeiras e mesa de com cadeira de escritório. Quarto com cama box, rack, televisor e ar condicionado split. Cozinha americana com armários planejados, fogão de 4 bocas, exaustor, geladeira, e forno de micro-ondas. Banheiro com banheira.<br>Tudo isso decorado com requinte e bom gosto para ser o seu lar.<br>O condomínio oferece portaria, interfone e 1 vaga de garagem.<br><br>Confira!!!<br>CA1403 -;2023-04-06T09:18:42.884Z;2023-05-25T05:01:51.423Z;;1;24140005;Rodovia Amaral Peixoto;Baldeador;;0;2;1;110;300;PREMIUM;HOME;;RESIDENTIAL;AIR_CONDITIONING|KITCHEN|INTERCOM|CABLE_TV|SERVICE_AREA;;RENTAL;Bairros;False;Casa para alugar em;64679-F-RJ;4.200;0;;False;USED;;UNIT;0;False;CA1403;True;Rio de Janeiro;APPROXIMATE;False;;Alugar;BR;STREET;d8ce6671-99c9-ffbf-fafd-3c07bc7cc929;/imovel/aluguel-casa-1-quarto-com-ar-condicionado-baldeador-niteroi-rj-55m2-id-2623618344/;GRUPOZAP;2623618344;RENTAL;STREET;Niterói;VALID_STREET;mês;4.500;4.200;casas;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;
;S.L. Administração de Imóveis;60;;Casa com 2 quartos no Mutuá;Alugo casa na Rua Ricardo Santos com 02 quartos sendo 1 suíte, sala, saleta, cozinha, copa, lavabo, área e varanda com chrrasqueira.;2023-03-18T22:14:40.820Z;2023-03-18T22:14:51.913Z;;0;24461150;Rua Ricardo dos Santos;Mutuá;20;1;1;1;;;STANDARD;HOME;;RESIDENTIAL;;-22.80969;RENTAL;Bairros;False;Casa para alugar em;;1.100;0;-43.035134;False;USED;GOOGLE;UNIT;0;False;MUTUA2;True;Rio de Janeiro;ROOFTOP;False;;Alugar;BR;STREET;d71f12af-bf2a-81a9-6ef5-92cc44c4106d;/imovel/aluguel-casa-1-quarto-mutua-sao-goncalo-rj-60m2-id-2619521221/;GRUPOZAP;2619521221;RENTAL;ALL;São Gonçalo;VALID_STREET;mês;;1.100;casas;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;
premium;INGRID LASO IMOVEIS;52;52;Compre/Alugue Sala no Tropical Plaza, Centro por 150.000/600,00;Excelente escritório no Tropical Plaza Shopping para locação! <br>Composto por recepção, sala ampla de trabalho, copa com armários modulados, banheiro, ar-condicionado central. <br><br> Localizada no coração do centro de Macaé, ao lado de hospitais, clinicas, consultórios médicos e odontológicos, estacionamento, restaurantes, padaria, posto de gasolina, prefeitura, shoppings, há todo tipo de comércio ao redor, próximo a Petrobras.<br><br><br> Edifício com segurança, portaria, elevadores, restaurantes e comercio.<br><br><br> Valor de locação: 600,00 <br> Valor de venda: 150.000,00 <br> valor do condomínio: 800,00<br> Mais opções: lasoimoveis.com<br>;2023-04-18T10:02:42.299Z;2023-05-11T09:01:28.753Z;;0;27910361;Avenida Rui Barbosa;Centro;698;0;1;1;636;800;PREMIUM;HOME;;RESIDENTIAL;RECEPTION|ELEVATOR|INTERCOM;-22.376242;RENTAL_SALE;Bairros;False;Casa para alugar e comprar em;051293-F-RJ;600;0;-41.77773;False;USED;GOOGLE;UNIT;0;False;1048;True;Rio de Janeiro;ROOFTOP;True;;Alugar/Comprar;BR;STREET;45c27755-dac6-4532-9c09-5d9a19a94881;/imovel/venda-casa-1-quarto-centro-macae-rj-52m2-id-2626813295/;GRUPOZAP;2626813295;RENTAL;ALL;Macaé;VALID_STREET;mês;1.400;600;casas;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;150.000
;Grupo Procuradoria;50;100;Casa com 1 dormitório para alugar, 50 m² por 644,22/mês - Laranjal - São Gonçalo/RJ;Casa com 1 quarto para alugar, 50 m² por 640/mês - Laranjal - São Gonçalo/RJ<br>Cassa térrea com 01 quarto, sala, cozinha com armário, banheiro e área de serviço.<br>Rua Basilio da Gama, nº 54 casa base, lote 08, quadra 36, Laranjal - São Gonçalo - RJ - <br>PAL497001 -;2022-11-22T00:50:34.329Z;2023-05-12T02:30:06.977Z;;0;24736160;Rua Basílio da Gama;Laranjal;54;0;1;1;44;;STANDARD;HOME;;RESIDENTIAL;KITCHEN|LAUNDRY|BACKYARD|SERVICE_AREA;-22.817586;RENTAL;Bairros;False;Casa para alugar em;6006-J-RJ;600;0;-42.979783;False;USED;GOOGLE;UNIT;0;False;CA0247;True;Rio de Janeiro;ROOFTOP;False;;Alugar;BR;STREET;ede1cffc-0b31-6a8a-e736-516715a5fd45;/imovel/aluguel-casa-1-quarto-com-cozinha-laranjal-sao-goncalo-rj-50m2-id-2594343259/;GRUPOZAP;2594343259;RENTAL;ALL;São Gonçalo;VALID_STREET;mês;;600;casas;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;
;Cunha Imoveis;45;45;Casa para Locação em Rio de Janeiro, Madureira, 1 dormitório, 1 banheiro;Casa para Locação no bairro Madureira, localizado na cidade de Rio de Janeiro / RJ, situado na zona Norte, região Sudeste, ponto de referência em Frente a Clínica da Família . <br> <br> Com 1 dormitório, possui 1 banheiro, 1 sala, acomoda 4 pessoas, construído no ano de 1990. <br> <br> Área Total de 45 m², Área Privativa de 45 m², Área Construída com 45 m², Área do Terreno com 45 m². <br> <br> Valor do Imóvel 850,00, Taxas 100,00. <br> <br> : QUARTO. <br> <br> Acabamentos: Cozinha Americana. <br> <br> Cômodos: Área de Serviço, Cozinha. <br> <br> Proximidades: Bares e Restaurantes, Escola, Farmácia, Shopping Center, Supermercado. <br> <br> <br> <br> <br> - : QUARTO, <br> <br> - Acabamentos: Cozinha Americana, <br> <br> - Cômodos: Área de Serviço, Cozinha, <br> <br> - Proximidades: Bares e Restaurantes, Escola, Farmácia, Shopping Center, Supermercado, <br> <br> Pontos Fortes: No Centro do Bairro;2023-05-24T12:43:15.967Z;2023-05-25T12:42:53.780Z;;0;21310130;Rua Agostinho Barbalho;Madureira;301;0;1;1;;;STANDARD;HOME;;RESIDENTIAL;KITCHEN;-22.877149;RENTAL;Zona Norte;False;Casa para alugar em;067447-F-RJ;850;0;-43.34328;False;USED;GOOGLE;UNIT;0;False;ALGAUGUST_2-2303287;True;Rio de Janeiro;ROOFTOP;False;;Alugar;BR;STREET;5ae768ea-9772-b632-77df-3777a6e8c3f1;/imovel/aluguel-casa-1-quarto-com-cozinha-madureira-zona-norte-rio-de-janeiro-rj-45m2-id-2634432867/;GRUPOZAP;2634432867;RENTAL;ALL;Rio de Janeiro;VALID_STREET;mês;;850;casas;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;
;VICTOR FERNANDES MAFRAM DOS SANTOS;54;;Casa de vila para aluguel e venda com 54 metros quadrados com 1 quarto em Engenhoca - Niterói - RJ;Casa de vila geminada no bairro Engenhoca com 54 metros quadrados com 1 quarto e 1 banheiro e área de serviço. 50 metros do ponto de ônibus , próximo a escola e todo comercio do bairro , rua bem tranquila , local familiar !<br>Documentação toda ok, pronta para financiamento CEF.<br>Fazemos sua carta de crédito!!;2021-07-07T17:12:59.930Z;2023-05-22T13:51:56.168Z;;1;24110156;Travessa Pascoal;Engenhoca;77;0;1;1;588;;STANDARD;HOME;;RESIDENTIAL;INTERNET_ACCESS|SERVICE_AREA;-22.872059;SALE_RENTAL;Bairros;False;Casa para comprar e alugar em;675149-F-RJ;115.000;0;-43.09919;False;USED;GOOGLE;UNIT;0;False;2NE17T;True;Rio de Janeiro;ROOFTOP;True;;Comprar/Alugar;BR;STREET;2a10c501-9d97-da4c-76cf-d49bd745cfd1;/imovel/venda-casa-1-quarto-com-infraestrutura-internet-engenhoca-niteroi-rj-54m2-id-2526492387/;GRUPOZAP;2526492387;SALE;ALL;Niterói;VALID_STREET;mês;;600;casas;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;115.000
;SAMPAIO IMOVEIS;50;50;Campo Grande | Casa 1 quarto;"*CASA*<br>(FUNDOS)<br><br>Sala, 01 Quarto, Cozinha, Banheiro e Varanda. Não há vaga de garagem.<br><br>// ALUGUEL: 500,00<br>// IPTU: Isento 2023<br>// ÁGUA: Consumo<br>// LIGHT: Consumo<br><br>//REFERÊNCIA: Próximo à Igreja Batista Monte Horebe - Vila Nova<br><br>_Entrada compartilhada_<br><br>(FIADOR - SEGURO FIANCcedil;A - PORTOCAP)<br><br>Fale conosco através do WhatsApp ou Telefone 8428e";2022-08-23T22:16:21.610Z;2023-05-25T06:58:58.862Z;;0;23071310;Rua Linda Flor;Campo Grande;251;;1;1;;;STANDARD;HOME;;RESIDENTIAL;;-22.887328;RENTAL;Zona Oeste;False;Casa para alugar em;002318-J-RJ;500;0;-43.58091;False;USED;GOOGLE;UNIT;0;False;S1CS2212;True;Rio de Janeiro;ROOFTOP;False;;Alugar;BR;STREET;464eb492-7a69-df87-a80b-ae14371dc44c;/imovel/aluguel-casa-1-quarto-campo-grande-zona-oeste-rio-de-janeiro-rj-50m2-id-2577352254/;GRUPOZAP;2577352254;RENTAL;ALL;Rio de Janeiro;VALID_STREET;mês;;500;casas;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;
;SANTORINI ADMINISTRAÇÃO E CONSERVAÇÃO LTDA;36;36;Casa de vila térrea para aluguel tem 36 metros quadrados com 1 quarto;Casa de Fundos no bairro Jardim América possui 36m2 com 1 quarto, 01 sala, 01 cozinha, 01 banheiro. Possui um pequeno quintal na frente. Existem outras casas no mesmo terreno. A casa não é totalmente independente. Aceita cachorro de pequeno porte.<br>Garantias: Fiador ou depósito no valor de 1.800,00<br>Visitas: Com agendamento.;2022-09-16T14:58:43.232Z;2023-05-23T09:30:38.608Z;1;0;21240160;Rua General Oscilio Maia;Jardim América;23;0;1;1;;;STANDARD;HOME;VILLAGE_HOUSE|SINGLE_STOREY_HOUSE;RESIDENTIAL;PETS_ALLOWED;-22.811069;RENTAL;Zona Norte;False;Casa de vila para alugar em;;600;1;-43.328391;False;USED;GOOGLE;UNIT;4;False;7172;True;Rio de Janeiro;ROOFTOP;False;;Alugar;BR;STREET;21436221-1a56-99ed-1b90-df40fc2df1b5;/imovel/aluguel-casa-de-vila-1-quarto-jardim-america-zona-norte-rio-de-janeiro-rj-36m2-id-2580636771/;GRUPOZAP;2580636771;RENTAL;ALL;Rio de Janeiro;VALID_STREET;mês;;600;casas;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;
;CRM CORRETOR DE IMÓVEIS;38;;CRM Corretor de Imóveis Aluga no Parque Anchieta.;Casa com 01 dormitório, Sala, Cozinha, Banheiro, Área de Serviço e Vaga p/ 01 carro.<br><br>700,00 + taxas<br><br>Rua: Almesoa nº 108 casa 02<br>Ref: Próximo Clínica da Família de Anchieta.<br><br>CONTATOS NO HORÁRIO COMERCIAL.<br>SEG À SEX DE 8:30 À 12:00 E DE 14:00 ÀS 18:00.<br>SÁB DE 8:30 À 12:00;2023-04-25T18:37:50.759Z;2023-04-25T18:38:03.401Z;;1;21635030;Rua Almesoa;Parque Anchieta;108;1;1;1;;;STANDARD;HOME;;RESIDENTIAL;PETS_ALLOWED;-22.835633;RENTAL;Zona Norte;False;Casa para alugar em;;700;0;-43.408903;False;USED;GOOGLE;UNIT;0;False;GFUDU1;True;Rio de Janeiro;ROOFTOP;False;;Alugar;BR;STREET;c877f1d3-9961-a860-8b9a-27ab4672ce63;/imovel/aluguel-casa-1-quarto-parque-anchieta-zona-norte-rio-de-janeiro-rj-38m2-id-2628346805/;GRUPOZAP;2628346805;RENTAL;ALL;Rio de Janeiro;VALID_STREET;mês;;700;casas;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;
;SELF ADM;60;110;Casa com 1 quartos para alugar, 60 m² por 1.500/mês - Loteamento Maravista - Niterói/RJ;Venha morar numa aconchegante casa no bairro mais famoso de Niterói!<br><br>Rua tranquila, junto ao verde e ao mar com as facilidades que a Região Oceânica oferece.<br><br>Casa composta por: Quarto com armário e ar condicionado, banheiro, sala, cozinha com armários.<br><br>Próximo à Avenida Central, tendo vasta opções de comércios tais como: Farmácias, padarias, supermercados, bancos.<br><br>Já incluso IPTU E ÁGUA.<br><br>NÃO ACEITA PET<br><br>*OS VALORES REFERENTES À TAXAS E IMPOSTOS PODERÃO SOFRER VARIAÇÕES. COM RELAÇÃO AO VALOR DO CONDOMÍNIO, NÃO ESTÃO INCLUÍDAS AS DESPESAS REFERENTES AO CONSUMO DE ÁGUA, LUZ E GÁS. A SELF NÃO PEDE DEPÓSITO PARA GARANTIA DE RESERVA. TODOS OS PAGAMENTOS À IMOBILIÁRIA SERÃO EFETUADOS APÓS A ASSINATURA DO CONTRATO!* -;2023-05-18T02:44:18.040Z;2023-05-20T02:48:32.424Z;;0;24342240;;Loteamento Maravista;;0;1;1;;;STANDARD;HOME;;RESIDENTIAL;AIR_CONDITIONING|KITCHEN|SERVICE_AREA;;RENTAL;Bairros;False;Casa para alugar em;05319-J-RJ;1.500;0;;False;USED;;UNIT;0;False;CA0448;True;Rio de Janeiro;ROOFTOP;False;;Alugar;BR;STREET;c97a557a-4611-d3e0-106e-442c7f545754;/imovel/aluguel-casa-1-quarto-com-ar-condicionado-loteamento-maravista-niteroi-rj-60m2-id-2633059589/;GRUPOZAP;2633059589;RENTAL;NEIGHBORHOOD;Niterói;VALID_STREET;mês;;1.500;casas;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;
;TR Imobiliária;50;50;OPORTUNIDADE ! Casa para Locação - Braz de Pina;Casa para Locação - Braz de Pina<br>Ótima Localização !<br><br>Sala - 3,35 x 4,10<br>Quarto - 3,35 x 4,09<br>Cozinha - 3,68 x 2,48<br>Banheiro - 2,44 x 1,76<br>Lavanderia - 1,68 x 1,56<br>Varanda - 1,49 x 3,81<br> <br>Entre em contato conosco para maiores informações.<br>Agende sua visita.;2022-05-03T18:50:28.451Z;2023-05-12T22:44:23.723Z;;1;21211120;Rua Almirante Ingran;Braz de Pina;;0;1;1;;;STANDARD;HOME;;RESIDENTIAL;PARKING|LAUNDRY|PETS_ALLOWED|GOURMET_BALCONY;;RENTAL;Zona Norte;False;Casa para alugar em;73225-J-RJ;900;1;;False;USED;;UNIT;0;False;2RKV4F;True;Rio de Janeiro;RANGE_INTERPOLATED;False;;Alugar;BR;STREET;b7a6b58e-3b05-6a93-0a0e-4d1818daa86f;/imovel/aluguel-casa-1-quarto-com-patio-estacionamento-braz-de-pina-zona-norte-rio-de-janeiro-rj-50m2-id-2561186537/;GRUPOZAP;2561186537;RENTAL;STREET;Rio de Janeiro;VALID_STREET;mês;;900;casas;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;
;Privilégio Locação;60;60;Guaratiba | Casa 1 quarto;Casa 1 quarto em Guaratiba disponível para locação.<br>Sala, cozinha, banheiro social, área de serviço e pequena Varanda. Imóvel conservado, em piso frio e rebaixo de PVC, só paga luz, Bomba d'água, Aceita animais de estimação. Entrada totalmente independente, rua tranquila e familiar. Próximo aos comércios da região e transportes, 15 minutos da Estação BRT Mato Alto. Os valores poderão sofre alterações sem aviso prévio. Fale conosco pelo WhatsApp: . b5ffa;2023-05-05T22:34:51.925Z;2023-05-25T10:15:52.731Z;;0;23025070;Rua Capelinha;Guaratiba;;;1;1;;;STANDARD;HOME;;RESIDENTIAL;SERVICE_AREA;;RENTAL;Zona Oeste;False;Casa para alugar em;;650;0;;False;USED;;UNIT;0;False;LS1995;True;Rio de Janeiro;ROOFTOP;False;;Alugar;BR;STREET;c46c848b-fa75-edca-b023-abdb99207e85;/imovel/aluguel-casa-1-quarto-com-area-de-servico-guaratiba-zona-oeste-rio-de-janeiro-rj-60m2-id-2630498856/;GRUPOZAP;2630498856;RENTAL;STREET;Rio de Janeiro;VALID_STREET;mês;;650;casas;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;
;ACCORDOUS;35;35;PIEDADE - Apartamento de 1 quarto - Vila Residencial;"Imóvel de vila, é apartamento estilo casa, bem arejado, local silencioso, tranquilo, seguro e muito organizado, o imóvel se encontra no térreo, com apens 2 lances de 3 degraus. Compõe 1 quarto, uma sala, uma cozinha e um banheiro. <br><br>Mobilidade: Próximo a comércios como; padaria, mercado, loja de construção, depósito, escolas e creches, ponto de ônibus que vai para diversas regiões.<br><br>Fale com consultor.<br><br>Johnny Pires <br>Tel. (21)9.";2023-04-27T21:43:36.346Z;2023-05-24T22:35:28.147Z;;;20740400;Rua Jorge Maurício Chometon;Piedade;26;;1;1;;160;STANDARD;HOME;;RESIDENTIAL;;-22.901257;RENTAL;Zona Norte;False;Casa para alugar em;;650;0;-43.313762;False;USED;GOOGLE;UNIT;0;False;20OS5LAP;True;Rio de Janeiro;ROOFTOP;False;;Alugar;BR;STREET;c536e8cd-b36a-9f68-b590-4bfba7e4b347;/imovel/aluguel-casa-1-quarto-piedade-zona-norte-rio-de-janeiro-rj-35m2-id-2628871807/;GRUPOZAP;2628871807;RENTAL;ALL;Rio de Janeiro;VALID_STREET;mês;810;650;casas;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;
;ARES IMOBILIÁRIA;40;40;Casa com 1 quarto em Deodoro - Rio de Janeiro - RJ;CASA LOCALIZADA NA TRAVESSA FRANCISCO FLÁVIO. PISO CERÂMICA, SALA, QUARTO, COZINHA COM ARMÁRIO, BANHEIRO E UMA PEQUENA AREA DE SERVIÇO COM TANQUE E ESPAÇO PARA MÁQUINA DE LAVAR. RESERVAMOS O DIREITO DE CORRIGIR ERROS DE DIGITAÇÃO E VALORES.;2022-12-16T21:21:28.090Z;2023-04-21T23:07:58.574Z;;0;21616230;Travessa Francisco Flavio;Deodoro;30;0;1;1;;;STANDARD;HOME;;RESIDENTIAL;;-22.852024;RENTAL;Zona Oeste;False;Casa para alugar em;05565-J-RJ;700;0;-43.397141;False;USED;GOOGLE;UNIT;0;False;TFFC1;True;Rio de Janeiro;RANGE_INTERPOLATED;False;;Alugar;BR;STREET;c3f59f47-fc86-5edb-3b8a-3a3ee2edfa6d;/imovel/aluguel-casa-1-quarto-deodoro-zona-oeste-rio-de-janeiro-rj-40m2-id-2599944356/;GRUPOZAP;2599944356;RENTAL;ALL;Rio de Janeiro;VALID_STREET;mês;;700;casas;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;
;JORGE LOPES PINTO JUNIOR;45;;Casa térrea de 01 quarto, em local tranquilo e fácil acesso a outros bairros e próxima da Av. Brasil;Composta de 01 quarto, sala, cozinha, banheiro e área de serviço com um pequeno quintal.<br><br>Local tranquilo, próxima da Av. Brasil e fácil acesso a outros bairros.;2022-12-16T18:25:24.600Z;2023-05-15T17:25:32.423Z;;0;21031190;Rua Passos Coutinho;Ramos;159;0;1;1;30;;STANDARD;HOME;;RESIDENTIAL;;-22.846833;RENTAL;Zona Norte;False;Casa para alugar em;35667-F-RJ;700;1;-43.255107;False;USED;GOOGLE;UNIT;0;False;passoscoutinho159fdsapto102;True;Rio de Janeiro;ROOFTOP;False;;Alugar;BR;STREET;9164d3c5-a436-5508-a865-b3ba640a6caf;/imovel/aluguel-casa-1-quarto-ramos-zona-norte-rio-de-janeiro-rj-45m2-id-2599916011/;GRUPOZAP;2599916011;RENTAL;ALL;Rio de Janeiro;VALID_STREET;mês;;700;casas;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;
